Date,Close
2008-12-23,5.587416648864746
2008-12-29,5.59238862991333
2008-12-30,5.652040004730225
2009-01-02,5.890649318695068
2009-01-05,6.101207733154297
2009-01-06,6.396993637084961
2009-01-07,6.161369323730469
2009-01-08,6.1864333152771
2009-01-09,6.031020164489746
2009-01-12,5.975873947143555
2009-01-13,5.890649318695068
2009-01-14,5.770330429077148
2009-01-15,5.569797039031982
2009-01-16,5.564783096313477
2009-01-19,5.584836483001709
2009-01-20,5.354225158691406
2009-01-21,5.384302616119385
2009-01-22,5.208837509155273
2009-01-23,5.078490734100342
2009-01-26,5.379289150238037
2009-01-27,5.394331932067871
2009-01-28,5.464517116546631
2009-01-29,5.148677825927734
2009-01-30,5.133636951446533
2009-02-02,5.008304595947266
2009-02-03,4.948144435882568
2009-02-04,5.1937971115112305
2009-02-05,5.118598461151123
2009-02-06,5.238916397094727
2009-02-09,5.148677825927734
2009-02-10,5.203823566436768
2009-02-11,5.1436638832092285
2009-02-12,5.02835750579834
2009-02-13,5.088515758514404
2009-02-16,5.02835750579834
2009-02-17,4.807772159576416
2009-02-18,4.76265287399292
2009-02-19,4.642333030700684
2009-02-20,4.5169997215271
2009-02-23,4.471880912780762
2009-02-24,4.421745777130127
2009-02-25,4.3615875244140625
2009-02-26,4.557106971740723
2009-02-27,4.572145938873291
2009-03-02,4.2613205909729
2009-03-03,4.120948791503906
2009-03-04,4.26633358001709
2009-03-05,4.060788631439209
2009-03-06,4.246281147003174
2009-03-09,4.221214294433594
2009-03-10,4.5169997215271
2009-03-11,4.537053108215332
2009-03-12,4.537053108215332
2009-03-13,4.31646728515625
2009-03-16,4.321479320526123
2009-03-17,4.2312397956848145
2009-03-18,4.26633358001709
2009-03-19,4.441799640655518
2009-03-20,4.582172870635986
2009-03-23,4.8528923988342285
2009-03-24,4.6924662590026855
2009-03-25,4.5420660972595215
2009-03-26,4.501959323883057
2009-03-27,4.4317731857299805
2009-03-30,4.2613205909729
2009-03-31,4.386652946472168
2009-04-01,4.456839561462402
2009-04-02,4.787718772888184
2009-04-03,5.117033958435059
2009-04-06,5.066369533538818
2009-04-07,5.046104431152344
2009-04-08,5.284224033355713
2009-04-09,5.507143497467041
2009-04-14,5.654068470001221
2009-04-15,5.704732894897461
2009-04-16,5.638869762420654
2009-04-17,5.709799766540527
2009-04-20,5.573005199432373
2009-04-21,5.5831403732299805
2009-04-22,5.699665546417236
2009-04-23,5.649001121520996
2009-04-24,5.760462760925293
2009-04-27,5.775660514831543
2009-04-28,5.699665546417236
2009-04-29,5.800993919372559
2009-04-30,5.887121677398682
2009-05-04,5.983382225036621
2009-05-05,6.079644203186035
2009-05-06,6.064443111419678
2009-05-07,6.069510459899902
2009-05-08,6.130306243896484
2009-05-11,6.120174407958984
2009-05-12,6.110039710998535
2009-05-13,5.942850589752197
2009-05-14,6.003647804260254
2009-05-15,5.937785625457764
2009-05-18,6.003647804260254
2009-05-19,6.236701965332031
2009-05-20,6.388692378997803
2009-05-21,6.206301689147949
2009-05-22,6.216434478759766
2009-05-25,6.180970668792725
2009-05-26,6.196169376373291
2009-05-27,6.3937578201293945
2009-05-28,6.444422721862793
2009-05-29,6.454555511474609
2009-06-01,6.606545925140381
2009-06-02,6.7028069496154785
2009-06-03,6.672407150268555
2009-06-04,6.7028069496154785
2009-06-05,6.788935661315918
2009-06-08,6.662275314331055
2009-06-09,6.753469467163086
2009-06-10,6.849732398986816
2009-06-11,6.880130290985107
2009-06-12,6.819332122802734
2009-06-15,6.667341709136963
2009-06-16,6.7686686515808105
2009-06-17,6.576148509979248
2009-06-18,6.626809597015381
2009-06-19,6.6318769454956055
2009-06-22,6.520417213439941
2009-06-23,6.462154865264893
2009-06-24,6.65214204788208
2009-06-25,6.64707612991333
2009-06-26,6.621743202209473
2009-06-29,6.6926727294921875
2009-06-30,6.682539463043213
2009-07-01,6.829465866088867
2009-07-02,6.682539463043213
2009-07-03,6.641543388366699
2009-07-06,6.515990734100342
2009-07-07,6.487803936004639
2009-07-08,6.339189529418945
2009-07-09,6.334064960479736
2009-07-10,6.29819393157959
2009-07-13,6.413497447967529
2009-07-14,6.536489009857178
2009-07-15,6.703037738800049
2009-07-16,6.738913059234619
2009-07-17,6.810657024383545
2009-07-20,6.861904621124268
2009-07-21,6.9592719078063965
2009-07-22,7.0976386070251465
2009-07-23,7.266751289367676
2009-07-24,7.28981351852417
2009-07-27,7.282124042510986
2009-07-28,7.177070617675781
2009-07-29,7.089949607849121
2009-07-30,7.338496685028076
2009-07-31,7.133509635925293
2009-08-03,7.277000427246094
2009-08-04,7.300060749053955
2009-08-05,7.253940105438232
2009-08-06,7.256500720977783
2009-08-07,7.328247547149658
2009-08-10,7.284687042236328
2009-08-11,7.18988037109375
2009-08-12,7.164257526397705
2009-08-13,7.269315242767334
2009-08-14,7.23344087600708
2009-08-17,7.133509635925293
2009-08-18,7.148882865905762
2009-08-19,7.19757080078125
2009-08-20,7.323122024536133
2009-08-21,7.584480285644531
2009-08-24,7.72284460067749
2009-08-25,7.6895341873168945
2009-08-26,7.6690354347229
2009-08-27,7.584480285644531
2009-08-28,7.6177897453308105
2009-08-31,7.558854103088379
2009-09-01,7.4845476150512695
2009-09-02,7.438426494598389
2009-09-03,7.42305326461792
2009-09-04,7.4845476150512695
2009-09-07,7.5691070556640625
2009-09-08,7.638287544250488
2009-09-09,7.638287544250488
2009-09-10,7.610104084014893
2009-09-11,7.761280059814453
2009-09-14,7.676722526550293
2009-09-15,7.758716106414795
2009-09-16,7.8253374099731445
2009-09-17,7.794590473175049
2009-09-18,7.827899932861328
2009-09-21,7.758716106414795
2009-09-22,7.733093738555908
2009-09-23,7.748466491699219
2009-09-24,7.612664699554443
2009-09-25,7.464049339294434
2009-09-28,7.656225681304932
2009-09-29,7.635727882385254
2009-09-30,7.528107643127441
2009-10-01,7.348745346069336
2009-10-02,7.154009819030762
2009-10-05,7.130781173706055
2009-10-06,7.303695201873779
2009-10-07,7.223690032958984
2009-10-08,7.3604736328125
2009-10-09,7.306277275085449
2009-10-12,7.344987869262695
2009-10-13,7.329504489898682
2009-10-14,7.492094993591309
2009-10-15,7.677913188934326
2009-10-16,7.70114278793335
2009-10-19,7.747596263885498
2009-10-20,7.628877639770508
2009-10-21,7.621135234832764
2009-10-22,7.468868255615234
2009-10-23,7.391444206237793
2009-10-26,7.339829444885254
2009-10-27,7.337246417999268
2009-10-28,7.169494152069092
2009-10-29,7.239176273345947
2009-10-30,6.996580123901367
2009-11-02,6.9578680992126465
2009-11-03,7.030129909515381
2009-11-04,7.0843281745910645
2009-11-05,7.123041152954102
2009-11-06,7.112715244293213
2009-11-09,7.117878437042236
2009-11-10,7.019807815551758
2009-11-11,7.1591715812683105
2009-11-12,7.146265983581543
2009-11-13,7.2262725830078125
2009-11-16,7.350152969360352
2009-11-17,7.355312824249268
2009-11-18,7.458544731140137
2009-11-19,7.298534870147705
2009-11-20,7.352730751037598
2009-11-23,7.401767253875732
2009-11-24,7.334665298461914
2009-11-25,7.347568988800049
2009-11-26,7.205626487731934
2009-11-27,7.187558174133301
2009-11-30,7.117878437042236
2009-12-01,7.2211103439331055
2009-12-02,7.218530178070068
2009-12-03,7.1953020095825195
2009-12-04,7.154007911682129
2009-12-07,7.179817199707031
2009-12-08,7.117878437042236
2009-12-09,7.0352911949157715
2009-12-10,7.086908340454102
2009-12-11,7.043035507202148
2009-12-14,7.1591715812683105
2009-12-15,7.1591715812683105
2009-12-16,7.252079486846924
2009-12-17,7.2262725830078125
2009-12-18,7.208205699920654
2009-12-21,7.316601276397705
2009-12-22,7.3604736328125
2009-12-23,7.430156230926514
2009-12-28,7.422413349151611
2009-12-29,7.427576541900635
2009-12-30,7.499839782714844
2010-01-04,7.675333023071289
2010-01-05,7.734688758850098
2010-01-06,7.70114278793335
2010-01-07,7.74243688583374
2010-01-08,7.747596263885498
2010-01-11,7.708883285522461
2010-01-12,7.654685974121094
2010-01-13,7.69081974029541
2010-01-14,7.675333023071289
2010-01-15,7.680495262145996
2010-01-18,7.72178840637207
2010-01-19,7.827601432800293
2010-01-20,7.654685974121094
2010-01-21,7.510161399841309
2010-01-22,7.427576541900635
2010-01-25,7.383701801300049
2010-01-26,7.332083702087402
2010-01-27,7.254660129547119
2010-01-28,7.071423053741455
2010-01-29,7.055940628051758
2010-02-01,7.079167366027832
2010-02-02,7.223690032958984
2010-02-03,7.043035507202148
2010-02-04,6.76172399520874
2010-02-05,6.748822212219238
2010-02-08,6.725594997406006
2010-02-09,6.800438404083252
2010-02-10,6.446865558624268
2010-02-11,6.366860389709473
2010-02-12,6.364280700683594
2010-02-15,6.325569152832031
2010-02-16,6.498481750488281
2010-02-17,6.5036444664001465
2010-02-18,6.565586090087891
2010-02-19,6.555261135101318
2010-02-22,6.653331279754639
2010-02-23,6.601715087890625
2010-02-24,6.653331279754639
2010-02-25,6.630102157592773
2010-02-26,6.47525691986084
2010-03-01,6.563004016876221
2010-03-02,6.555261135101318
2010-03-03,6.728176593780518
2010-03-04,6.694624900817871
2010-03-05,6.883024215698242
2010-03-08,7.045615196228027
2010-03-09,7.061099052429199
2010-03-10,7.104973793029785
2010-03-11,7.07658576965332
2010-03-12,7.1359429359436035
2010-03-15,7.097231864929199
2010-03-16,7.156590461730957
2010-03-17,7.192720413208008
2010-03-18,7.179817199707031
2010-03-19,7.0533576011657715
2010-03-22,6.993999481201172
2010-03-23,6.991418838500977
2010-03-24,6.97593355178833
2010-03-25,6.988839149475098
2010-03-26,7.404345989227295
2010-03-29,7.440479278564453
2010-03-30,7.414669990539551
2010-03-31,7.523064136505127
2010-04-01,7.677913188934326
2010-04-06,7.848247051239014
2010-04-07,7.809534072875977
2010-04-08,7.732110500335693
2010-04-09,7.9024434089660645
2010-04-12,7.848247051239014
2010-04-13,7.822440147399902
2010-04-14,7.9024434089660645
2010-04-15,7.8766374588012695
2010-04-16,7.734688758850098
2010-04-19,7.636620998382568
2010-04-20,7.69081974029541
2010-04-21,7.654685974121094
2010-04-22,7.613391399383545
2010-04-23,7.752758502960205
2010-04-26,7.915346622467041
2010-04-27,7.74243688583374
2010-04-28,7.615972995758057
2010-04-29,7.763079643249512
2010-04-30,7.747596263885498
2010-05-03,7.711465358734131
2010-05-04,7.448220729827881
2010-05-05,7.187558174133301
2010-05-06,7.128201961517334
2010-05-07,6.9320597648620605
2010-05-10,7.365635871887207
2010-05-11,7.2133684158325195
2010-05-12,7.283050060272217
2010-05-13,7.306277275085449
2010-05-14,6.9862565994262695
2010-05-17,6.859796047210693
2010-05-18,6.921734809875488
2010-05-19,6.766886234283447
2010-05-20,6.661074638366699
2010-05-21,6.704947471618652
2010-05-24,6.635266304016113
2010-05-25,6.485579490661621
2010-05-26,6.5681657791137695
2010-05-27,6.697206020355225
2010-05-28,6.666234970092773
2010-05-31,6.673978328704834
2010-06-01,6.666234970092773
2010-06-02,6.612038612365723
2010-06-03,6.599134922027588
2010-06-04,6.555261135101318
2010-06-07,6.446865558624268
2010-06-08,6.36169958114624
2010-06-09,6.4778361320495605
2010-06-10,6.604297637939453
2010-06-11,6.6713972091674805
2010-06-14,6.759145736694336
2010-06-15,6.787534236907959
2010-06-16,6.777209758758545
2010-06-17,6.743659019470215
2010-06-18,6.800438404083252
2010-06-21,7.040452003479004
2010-06-22,6.996580123901367
2010-06-23,6.937221527099609
2010-06-24,6.859796047210693
2010-06-25,6.7643046379089355
2010-06-28,6.8907647132873535
2010-06-29,6.717851638793945
2010-06-30,6.622361660003662
2010-07-01,6.544938087463379
2010-07-02,6.5681657791137695
2010-07-05,6.544280052185059
2010-07-06,6.671662330627441
2010-07-07,6.690239906311035
2010-07-08,6.6371636390686035
2010-07-09,6.807007312774658
2010-07-12,6.745969772338867
2010-07-13,6.814968585968018
2010-07-14,6.801699638366699
2010-07-15,6.963581085205078
2010-07-16,6.984811305999756
2010-07-19,6.907853126525879
2010-07-20,6.931735992431641
2010-07-21,6.945004463195801
2010-07-22,6.9821577072143555
2010-07-23,6.937042713165283
2010-07-26,7.006043910980225
2010-07-27,7.075041770935059
2010-07-28,7.154654502868652
2010-07-29,7.048503875732422
2010-07-30,6.998081207275391
2010-08-02,7.183846950531006
2010-08-03,7.189154624938965
2010-08-04,7.104233741760254
2010-08-05,7.162617206573486
2010-08-06,7.183846950531006
2010-08-09,7.215694427490234
2010-08-10,7.096271514892578
2010-08-11,6.883969783782959
2010-08-12,6.724737644195557
2010-08-13,6.6982011795043945
2010-08-16,6.71677827835083
2010-08-17,6.83089017868042
2010-08-18,6.825583457946777
2010-08-19,6.724737644195557
2010-08-20,6.629201889038086
2010-08-23,6.597356796264648
2010-08-24,6.531012535095215
2010-08-25,6.448742866516113
2010-08-26,6.50712776184082
